Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
15,A,perfum stol busy,Falls Church,VA,22044,38.867961,-77.143004,2009-8-23
15,A,wallet gym bag stol busy,Falls Church,VA,22042,38.8666687,-77.1936913,2009-8-23
15,A,ring stol busy,Fairfax,VA,22031,38.8653581,-77.2635035,2009-8-23
15,A,tool stol vehic,Alexandria,VA,22312,38.834198,-77.141222,2009-8-23
15,A,purs stol vehic,Hinton,VA,,38.465858,-78.972194,2009-8-23
15,A,cd play stol vehic,Falls Church,VA,22044,38.8733316,-77.1471241,2009-8-23
15,A,beer stol busy,Falls Church,VA,22041,38.8550959,-77.1379815,2009-8-23
15,A,hos dig tool stol resid,Falls Church,VA,22041,38.8550959,-77.1379815,2009-8-23
15,A,licens plat stol vehic,Alexandria,VA,22312,38.818092,-77.140698,2009-8-23
15,A,televid stol resid,Falls Church,VA,22041,38.8444251,-77.1416268,2009-8-23
15,A,tool stol vehic,Alexandria,VA,22312,38.8333329,-77.1445534,2009-8-23
15,A,purs stol busy,Falls Church,VA,22044,38.8670351,-77.1516858,2009-8-23
15,A,wallet stol busy,Falls Church,VA,22041,38.8525259,-77.1198475,2009-8-23
15,A,wallet stol busy,Falls Church,VA,22041,38.8506074,-77.1183636,2009-8-23
15,A,purs stol resid,Falls Church,VA,22041,38.848935,-77.139506,2009-8-23
15,A,tir stol vehic,,VA,,38.866907,-77.142727,2009-8-23
15,A,laptop comput radio stol vehic,Falls Church,VA,22044,38.872729,-77.151492,2009-8-23
17,A,ford van,,VA,,38.849501,-77.127571,2009-8-23
15,A,ear cash stol resid,Reston,VA,20191,38.939371,-77.35406,2009-8-23
15,A,cellul phon stol vehic,Herndon,VA,20171,38.9450929,-77.4124779,2009-8-23
15,A,cash stol resid,Great Falls,VA,22066,38.961735,-77.273956,2009-8-23
15,A,bicyc stol resid,Reston,VA,20190,38.964997,-77.349555,2009-8-23
15,A,stereo system stol vehic,Alexandria,VA,22310,38.788236,-77.139135,2009-8-23
15,A,catalys convert stol vehic,Annandale,VA,22003,38.8224812,-77.1918058,2009-8-23
15,A,purs stol vehic,Springfield,VA,22150,38.7822708,-77.197546,2009-8-23
15,A,licens plat stol vehic,Alexandria,VA,22310,38.7830877,-77.1417713,2009-8-23
15,A,bicyc stol resid,Alexandria,VA,22310,38.782516,-77.146361,2009-8-23
15,A,tool stol vehic,Alexandria,VA,22312,38.7984167,-77.1641518,2009-8-23
15,A,pillow stol busy,Annandale,VA,,38.834455,-77.217878,2009-8-23
15,A,wallet stol busy,Annandale,VA,,38.831796,-77.195306,2009-8-23
15,A,gps unit stol vehic,Annandale,VA,,38.834455,-77.217878,2009-8-23
15,A,cash stol busy,Springfield,VA,22151,38.797991,-77.175787,2009-8-23
15,A,purs stol busy,Alexandria,VA,22315,38.772678,-77.135081,2009-8-23
15,A,battery stol vehic,Alexandria,VA,22310,38.790178,-77.141893,2009-8-23
15,A,purs stol vehic,Alexandria,VA,22312,38.823287,-77.1663253,2009-8-23
15,A,construct equip stol vehic,Annandale,VA,22003,38.817703,-77.179095,2009-8-23
15,A,comput system stol resid,Annandale,VA,,38.831796,-77.195306,2009-8-23
15,A,bicyc stol resid,Annandale,VA,,38.834455,-77.217878,2009-8-23
15,A,ampl bass stol vehic,Springfield,VA,22151,38.7962765,-77.1860655,2009-8-23
15,A,tir stol vehic,Fairfax,VA,22031,38.866411,-77.252618,2009-8-23
15,A,purs stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-23
17,A,harley davidson,Lorton,VA,,38.70428,-77.206854,2009-8-23
17,A,acur,Annandale,VA,22003,38.82172,-77.189298,2009-8-23
15,A,bicyc stol busy,Annandale,VA,22003,38.821906,-77.219444,2009-8-23
15,A,refrig stol resid,Annandale,VA,,38.834455,-77.217878,2009-8-23
15,A,bicyc stol resid,Annandale,VA,,38.831796,-77.195306,2009-8-23
15,A,tool stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-23
15,A,tshirts hat stol busy,Annandale,VA,22003,38.819491,-77.213875,2009-8-23
15,A,gym bag stol school,Annandale,VA,,38.831796,-77.195306,2009-8-23
15,A,coin stol resid,Fairfax,VA,22032,38.810547,-77.285598,2009-8-23
15,A,purs stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-23
15,A,bicyc stol resid,Annandale,VA,,38.831796,-77.195306,2009-8-23
15,A,comput hub switch stol busy,Springfield,VA,22152,38.7875525,-77.2395197,2009-8-23
15,A,pol rain jacket vest stol vehic,Annandale,VA,,38.834455,-77.217878,2009-8-23
15,A,tir stol vehic,Annandale,VA,,38.834455,-77.217878,2009-8-23
17,A,toyot coroll,Annandale,VA,,38.831796,-77.195306,2009-8-23
17,A,toyot camry,Annandale,VA,22003,38.824697,-77.214676,2009-8-23
15,A,sunglass cellul phon stol vehic,Herndon,VA,20171,38.909098,-77.392346,2009-8-23
15,A,gps unit stol vehic,Herndon,VA,20171,38.909691,-77.39157,2009-8-23
15,A,pict fram stol busy,Fairfax,VA,22033,38.866646,-77.367201,2009-8-23
15,A,shirt stol busy,Chantilly,VA,,38.877344,-77.408781,2009-8-23
15,A,comput passport stol vehic,Chantilly,VA,,38.877344,-77.408781,2009-8-23
15,A,bicyc stol resid,Chantilly,VA,,38.877344,-77.408781,2009-8-23
15,A,bicyc stol resid,Chantilly,VA,,38.883607,-77.439755,2009-8-23
15,A,airb gps unit stol vehic,Fairfax,VA,22033,38.8812,-77.403385,2009-8-23
15,A,bicyc stol busy,Fairfax,VA,22033,38.8812384,-77.3975948,2009-8-23
15,A,elect raz stol busy,Chantilly,VA,20151,38.8958792,-77.426251,2009-8-23
15,A,licens plat stol vehic,Fairfax,VA,22033,38.878665,-77.403787,2009-8-23
15,A,airb stol vehic,Fairfax,VA,22033,38.86002,-77.400435,2009-8-23
17,A,hond cabrio,Herndon,VA,,38.969627,-77.386159,2009-8-23
17,A,hond civ,Chantilly,VA,,38.883607,-77.439755,2009-8-23
1,B,incid org stat typ offens they list,Chantilly,VA,,38.88361,-77.439774,
1,B,show chain bridg road would mean block chain bridg,Chantilly,VA,,38.883607,-77.439755,
1,B,distribut offens,Chantilly,VA,,38.883607,-77.439755,
20,A,an employ baskin robbin loc richmond highway rob,Alexandria,VA,22309,38.7294135,-77.107285,
20,A,wom rob friday janu the victim walk,Falls Church,VA,22044,38.8722243,-77.1450848,
20,A,two men rob anoth man tuesday janu the victim fal church,Falls Church,VA,22041,38.854143,-77.123065,
20,A,man woodbridg rob work tel navy fed,Springfield,VA,22150,38.7833559,-77.1818546,
20,A,pol respond robbery monday janu springfield man,Springfield,VA,22151,38.7962765,-77.1860655,
20,A,mad phon cal minut lat two men op vehic door on,Annandale,VA,,38.834455,-77.217878,
1,B,off arrest two teen boy thursday janu trespass school property,Burke,VA,22015,38.80244,-77.264615,
1,B,man accid shot hand monday janu the vienn,Chantilly,VA,,38.877344,-77.408781,
15,A,clock stol busy,Chantilly,VA,20151,38.8874314,-77.4442413,
15,A,wat pump stol vehic,Centreville,VA,20120,38.852375,-77.444446,
15,A,gps unit stol vehic,Clifton,VA,20124,38.8376326,-77.4118138,
15,A,ins cop wir stol resid,Clifton,VA,20124,38.745694,-77.372055,
15,A,tool stol vehic,Centreville,VA,20120,38.863772,-77.459966,
15,A,purs stol vehic,Centreville,VA,20120,38.8677,-77.456159,
15,A,electron transl stol libr,Centreville,VA,20121,38.83767,-77.44128,
15,A,toolbox stol resid,Centreville,VA,20120,38.845783,-77.417013,
15,A,ipod stol school,Clifton,VA,20124,38.806693,-77.4196181,
15,A,licens plat stol vehic,Chantilly,VA,20151,38.8863401,-77.4307893,
17,A,chevrolet pickup truck,Chantilly,VA,20151,38.886286,-77.418885,
17,A,hond civ,Centreville,VA,20120,38.8443859,-77.4346102,
15,A,passport stol vehic,Alexandria,VA,22306,38.7465974,-77.0917417,
15,A,stereo equip tool stol resid,Alexandria,VA,22306,38.771065,-77.076644,
15,A,fish rod stol resid,Alexandria,VA,22309,38.739576,-77.097878,
15,A,beer stol busy,Alexandria,VA,22309,38.7301955,-77.1128697,
15,A,licens plat stol vehic,Alexandria,VA,22306,38.7811771,-77.0830013,
15,A,sandwich stol busy,Alexandria,VA,22303,38.794619,-77.070976,
15,A,laptop comput stol vehic,Alexandria,VA,22315,38.77391,-77.135295,
15,A,ipod stol vehic,Alexandria,VA,22308,38.740925,-77.065592,
15,A,licens plat stol vehic,Alexandria,VA,22303,38.796271,-77.079794,
15,A,rogain raz refil stol busy,Alexandria,VA,22303,38.783624,-77.079016,
15,A,dvd play cigaret dvds stol vehic,Alexandria,VA,22306,38.7587926,-77.0821894,
15,A,print cartridg stol busy,Alexandria,VA,22306,38.7478279,-77.0833725,
15,A,wallet bag stol vehic,Alexandria,VA,22309,38.7391354,-77.0892252,
15,A,purs stol busy,Alexandria,VA,22309,38.7391354,-77.0892252,
15,A,deal tag stol vehic,Alexandria,VA,22309,38.7391354,-77.0892252,
15,A,gps unit stol vehic,Alexandria,VA,22308,38.7219965,-77.0560385,
15,A,licens plat stol vehic,Alexandria,VA,22306,38.751772,-77.066579,
17,A,jeep,Alexandria,VA,22303,38.7874324,-77.0675092,
17,A,hond civ,Alexandria,VA,22303,38.7874324,-77.0675092,
15,A,laptop stol school,Falls Church,VA,,38.88549,-77.173624,
15,A,wallet stol busy,Falls Church,VA,,38.882239,-77.170983,
15,A,cellul phon stol busy,,VA,22102,38.920177,-77.226339,
15,A,purs camer ear stol vehic,,VA,,38.873033,-77.246057,
15,A,gps unit stol vehic,MC Lean,VA,22102,38.916216,-77.224441,
15,A,laptop comput stol resid,,VA,,38.873033,-77.246057,
15,A,suitcas stol busy,Fairfax,VA,22031,38.8685971,-77.2713377,
15,A,pillow stol busy,Great Falls,VA,22066,38.982272,-77.320774,
15,A,wallet stol busy,Great Falls,VA,22066,38.982272,-77.320774,
15,A,beer stol busy,Fairfax,VA,22031,38.8722144,-77.2632379,
15,A,win stol busy,Fairfax,VA,22031,38.8722144,-77.2632379,
15,A,cd cas laptop comput sunglass stol vehic,,VA,,38.873033,-77.246057,
15,A,catalys convert stol vehic,Fairfax,VA,22031,38.8684168,-77.2344065,
17,A,aud,Great Falls,VA,22066,38.982272,-77.320774,
15,A,wallet stol vehic,Falls Church,VA,22044,38.867961,-77.143004,
15,A,ipod stol busy,Falls Church,VA,22041,38.8530357,-77.1296691,
15,A,purs stol busy,Arlington,VA,,38.883561,-77.123084,
15,A,licens plat stol vehic,Herndon,VA,20170,39.009469,-77.368601,
15,A,energy drink stol busy,Hinton,WV,,37.709869,-80.814227,
15,A,wallet stol busy,Lorton,VA,22079,38.633331,-77.166672,
15,A,gps unit stol vehic,Falls Church,VA,22041,38.8579879,-77.1431023,
15,A,wallet stol busy,Falls Church,VA,22044,38.8658517,-77.1507855,
15,A,wallet stol busy,,VA,,37.4315734,-78.6568942,
15,A,id docu stol resid,Hinton,WV,,37.709869,-80.814227,
15,A,camer stol vehic,Falls Church,VA,22044,38.864501,-77.1353373,
17,A,chevrolet cava,Falls Church,VA,22041,38.8507524,-77.1234755,
17,A,dodg intrepid,Falls Church,VA,22041,38.8530357,-77.1296691,
17,A,hond,Hinton,WV,,37.709869,-80.814227,
15,A,temp tag stol vehic,Herndon,VA,20170,38.9698395,-77.4121346,
15,A,wheel stol vehic,Reston,VA,20190,38.9621614,-77.3360395,
15,A,licens plat stol vehic,Reston,VA,20191,38.9356536,-77.3679119,
15,A,cigaret stol busy,Herndon,VA,20170,38.99781,-77.341105,
15,A,cigaret stol busy,Herndon,VA,20170,38.9778022,-77.315145,
15,A,stereo stol vehic,Reston,VA,20190,38.9587552,-77.3617419,
15,A,licens plat stol vehic,Reston,VA,20191,38.936015,-77.364697,
15,A,muffl stol vehic,Reston,VA,20191,38.931266,-77.345547,
15,A,wallet stol busy,Reston,VA,20191,38.9491156,-77.3540353,
15,A,gps unit bag stol vehic,Reston,VA,20190,38.964997,-77.349555,
17,A,hond civ,Herndon,VA,20170,38.9613583,-77.4106126,
15,A,car battery stol resid,Alexandria,VA,22310,38.7796248,-77.1462361,
15,A,comput stol busy,Springfield,VA,22150,38.7833559,-77.1818546,
15,A,wallet stol vehic,Springfield,VA,22150,38.7822592,-77.1824302,
15,A,passport stol resid,Annandale,VA,22003,38.850068,-77.19974,
15,A,wat stol busy,Alexandria,VA,22312,38.8046618,-77.1680334,
15,A,televid comput cds treadmil stol resid,Alexandria,VA,22310,38.782516,-77.146361,
15,A,purs stol busy,Springfield,VA,22150,38.7720428,-77.1714948,
15,A,licens plat stol vehic,Springfield,VA,22150,38.7686721,-77.171396,
15,A,car battery stol busy,Springfield,VA,22150,38.7935008,-77.1960627,
15,A,gps unit stol busy,Alexandria,VA,22315,38.7732603,-77.1331825,
15,A,licens plat stol vehic,Annandale,VA,,38.834455,-77.217878,
15,A,purs stol vehic,Burke,VA,,38.793234,-77.272279,
15,A,beer stol busy,Springfield,VA,22150,38.7783366,-77.1913342,
15,A,wheel stol vehic,Annandale,VA,,38.831796,-77.195306,
15,A,chainsaw saw stol school,Annandale,VA,22003,38.8219944,-77.1982294,
15,A,jewelry stol resid,Annandale,VA,,38.831796,-77.195306,
17,A,chevrolet cobalt,Alexandria,VA,22310,38.782516,-77.146361,
17,A,chevrolet truck,Alexandria,VA,22310,38.782516,-77.146361,
17,A,hond accord,Springfield,VA,22150,38.7583203,-77.1828498,
17,A,hond accord,Annandale,VA,,38.831796,-77.195306,
17,A,hond accord,Springfield,VA,22150,38.776358,-77.172994,
15,A,comput stol school,Annandale,VA,,38.831796,-77.195306,
15,A,licens plat stol vehic,Centreville,VA,,38.867009,-77.463526,
15,A,catalys convert stol vehic,Annandale,VA,22003,38.832872,-77.238956,
15,A,licens plat stol vehic,Annandale,VA,22003,38.832859,-77.238849,
15,A,cd stol vehic,Annandale,VA,,38.834455,-77.217878,
15,A,purs stol busy,Annandale,VA,22003,38.832921,-77.207775,
15,A,ipod stol school,Fairfax,VA,22031,38.842514,-77.273057,
15,A,toothbrush tee whit stol busy,Springfield,VA,22150,38.779203,-77.185848,
15,A,wallet stol vehic,Annandale,VA,,38.831796,-77.195306,
15,A,licens plat stol vehic,Annandale,VA,22003,38.82104,-77.206546,
15,A,christmas dec stol resid,Burke,VA,22015,38.8079167,-77.2689022,
17,A,hond civ,Annandale,VA,22003,38.8158435,-77.2192617,
17,A,acur rsx,Annandale,VA,,38.831796,-77.195306,
17,A,hond odyssey,Annandale,VA,,38.831796,-77.195306,
15,A,cellul phon stol busy,Chantilly,VA,,38.883607,-77.439755,
15,A,blackberry stol busy,Herndon,VA,,38.969698,-77.385475,
15,A,ipod purs id credit card stol vehic,Herndon,VA,,38.969698,-77.385475,
15,A,car stereo stol vehic,Herndon,VA,20171,38.933024,-77.410311,
15,A,credit card stol resid,Herndon,VA,20171,38.9210502,-77.3988527,
15,A,bicyc stol resid,Herndon,VA,20170,38.968629,-77.387906,
15,A,purs stol vehic,Herndon,VA,,38.969627,-77.386159,
1,B,incid org stat typ offens they list,Chantilly,VA,,38.88361,-77.439774,
1,B,show chain bridg road would mean block chain bridg,Chantilly,VA,,38.883607,-77.439755,
1,B,distribut offens,Chantilly,VA,,38.883607,-77.439755,
5,A,on friday janu around pm pol cal ston middl school loc,Centreville,VA,20120,38.8584693,-77.4533158,
20,A,an cliftonare wom assault rob monday janu around,Centreville,VA,20121,38.8326351,-77.4334907,
20,A,alexandriaare man rob thursday janu around pm,Alexandria,VA,22309,38.744725,-77.0976557,
15,A,two men arrest report ste tool van monday janu an alert,Alexandria,VA,22309,38.7360308,-77.1196573,
20,A,fal church man work tel wachov bank loc,MC Lean,VA,22101,38.940291,-77.175084,
5,A,pol investig burgl sex assault occur monday janu,MC Lean,VA,22102,38.920671,-77.202725,
1,B,fal churchare man ind saturday janu two men,Falls Church,VA,22041,38.8453021,-77.1316872,
20,A,pizz delivery man rob wednesday janu the victim,Hinton,WV,,37.709869,-80.814227,
7,A,two teen boy arrest alleg und drink sunday decemb pol,Reston,VA,20191,38.935479,-77.366021,2009-11-14
1,B,pol investig singl vehic crash left on man dead on thursday janu,Herndon,VA,20170,39.003104,-77.377237,
20,A,reston wom victim app robbery saturday janu,Reston,VA,20191,38.935395,-77.358343,
20,A,reston man rob monday janu short pm,Reston,VA,20190,38.973323,-77.328054,
20,A,reston wom sterl man work clerk,Reston,VA,20191,38.9316935,-77.3468007,
20,A,man rob reston wom wednesday janu she walk,Reston,VA,20190,38.9663722,-77.3499733,
1,B,wom driv lincoln sed gunston corn road struck toyot sequo,Annandale,VA,,38.834455,-77.217878,
20,A,wom beltsvil maryland rob work dong nam,Annandale,VA,,38.834455,-77.217878,
1,B,pol investig fat crash occur around am saturday janu the,Annandale,VA,,38.834455,-77.217878,
1,B,two men arrest assault two pol off saturday janu at,Springfield,VA,22151,38.7974744,-77.1856923,
5,A,two men apprehend report brok hom tuesday janu,Annandale,VA,,38.834455,-77.217878,
5,A,an apart block common driv burgl tuesday janu,Annandale,VA,22003,38.820705,-77.2211795,
15,A,sev laptop stol busy,Chantilly,VA,20151,38.8868538,-77.4389619,
15,A,cellul phon stol resid,Centreville,VA,,38.848484,-77.438927,
15,A,licens plat stol vehic,Chantilly,VA,20151,38.8864149,-77.4335398,
15,A,four tir stol vehic,Centreville,VA,20121,38.8282266,-77.4438882,
15,A,flo mat stol resid,Clifton,VA,20124,38.804373,-77.385695,
15,A,beer stol busy,Centreville,VA,20121,38.8288429,-77.438474,
15,A,licens plat stol vehic,Centreville,VA,20121,38.8245612,-77.435911,
15,A,ipod stol busy,Chantilly,VA,20151,38.8968901,-77.4602261,
15,A,money stol vehic,Centreville,VA,20120,38.870138,-77.447703,
15,A,purs stol busy,Alexandria,VA,22306,38.772196,-77.079854,
15,A,twelvepack beer stol busy,Alexandria,VA,22306,38.772196,-77.079854,
15,A,two beer stol busy,Alexandria,VA,22306,38.772196,-77.079854,
15,A,licens plat stol vehic,Alexandria,VA,22306,38.737181,-77.086188,
15,A,beer stol busy,Alexandria,VA,22303,38.794619,-77.070976,
15,A,beer stol busy,Alexandria,VA,22303,38.794619,-77.070976,
15,A,money stol resid,Alexandria,VA,22309,38.740763,-77.097199,
15,A,purs stol vehic,Alexandria,VA,22306,38.7637923,-77.077691,
15,A,raz blad stol busy,Alexandria,VA,22306,38.7572741,-77.0838604,
15,A,bottl liqu stol busy,Alexandria,VA,22306,38.7478279,-77.0833725,
15,A,gps unit stol vehic,Alexandria,VA,22303,38.783668,-77.075201,
15,A,kodak digit camer stol resid,Alexandria,VA,22307,38.765678,-77.067191,
15,A,two beer stol busy,Alexandria,VA,22306,38.7802662,-77.0807992,
15,A,licens plat stol vehic,Alexandria,VA,22307,38.773183,-77.059379,
17,A,toyot coroll,Alexandria,VA,22309,38.72828,-77.126896,
17,A,lincoln ls,Alexandria,VA,22309,38.740963,-77.114524,
17,A,hond,Alexandria,VA,22306,38.740798,-77.07388,
17,A,mazd,Alexandria,VA,22306,38.761836,-77.08955,
15,A,televid radio gps unit stol vehic,,VA,22102,38.920177,-77.226339,
15,A,telephon stol busy,,VA,22102,38.920177,-77.226339,
15,A,ipod stol vehic,Merrifield,VA,,38.87359,-77.234719,
15,A,emblem stol vehic,,VA,,38.873033,-77.246057,
15,A,emblem stol vehic,,VA,,38.873033,-77.246057,
15,A,fiv comput stol busy,MC Lean,VA,22102,38.92278,-77.229338,
15,A,wallet stol resid,Merrifield,VA,,38.87359,-77.234719,
15,A,wallet stol resid,Great Falls,VA,,39.012385,-77.293821,
15,A,licens plat stol vehic,,VA,,38.87355,-77.2384295,
15,A,glov dvd stol vehic,Falls Church,VA,22042,38.8764108,-77.1975743,
15,A,liqu stol busy,Falls Church,VA,22042,38.8752125,-77.2239946,
15,A,digit camer stol busy,Great Falls,VA,22066,38.982272,-77.320774,
15,A,purs stol vehic,Fairfax,VA,22031,38.8774552,-77.2514726,
15,A,briefcas three ipod stol vehic,,VA,,38.873033,-77.246057,
17,A,acur integr,Fairfax,VA,22031,38.878028,-77.23226,
17,A,toyot sienn,Falls Church,VA,22043,38.9056782,-77.2055465,
15,A,hair produc jewelry stol busy,Falls Church,VA,22042,38.8666687,-77.1936913,
15,A,ipod stol school,,VA,,38.849501,-77.127571,
15,A,money stol resid,Falls Church,VA,22041,38.8528542,-77.1381487,
15,A,money stol resid,Falls Church,VA,22041,38.8507524,-77.1234755,
15,A,airb stol vehic,Falls Church,VA,22041,38.8540011,-77.1249556,
15,A,bottl win stol busy,,VA,,38.851082,-77.127522,
15,A,flo buff stol resid,,VA,,38.851082,-77.127522,
15,A,three playst system two gam stol busy,Hinton,WV,,37.709869,-80.814227,
15,A,licens plat stol vehic,Alexandria,VA,22312,38.82186,-77.15602,
15,A,bottl liqu stol busy,,VA,,38.821114,-77.1565945,
15,A,purs stol vehic,Alexandria,VA,22312,38.8110204,-77.1550825,
15,A,saw mason dril til cut stol vehic,Hinton,VA,,38.465858,-78.972194,
15,A,gps unit airb stol vehic,Falls Church,VA,22044,38.8657068,-77.1509105,
15,A,airb stol vehic,Falls Church,VA,22044,38.853422,-77.158055,
17,A,toyot,Lorton,VA,,38.70428,-77.206854,
17,A,hond accord,Falls Church,VA,22041,38.85127,-77.1378522,
15,A,tool gps unit stol vehic,Reston,VA,20191,38.9384759,-77.369767,
15,A,hunt rifl hunt knif stol vehic,,,,0.0,0.0,
15,A,purs stol vehic,Reston,VA,20190,38.957666,-77.349526,
15,A,licens plat stol vehic,Reston,VA,20190,38.9645991,-77.3640726,
15,A,wed ring stol resid,Herndon,VA,20170,38.9625036,-77.4091321,
15,A,two pint liqu stol busy,Reston,VA,20191,38.9415471,-77.3292908,
15,A,licens plat stol vehic,Great Falls,VA,22066,38.9808574,-77.2934446,
17,A,dodg carav,Herndon,VA,20170,39.0072637,-77.3673269,
15,A,wallet stol busy,Springfield,VA,22151,38.803183,-77.205603,
15,A,licens plat stol vehic,Alexandria,VA,22315,38.780173,-77.126201,
15,A,money stol resid,Annandale,VA,,38.831796,-77.195306,
15,A,licens plat stol vehic,Alexandria,VA,22312,38.7984196,-77.1530829,
15,A,stereo system stol vehic,Springfield,VA,22150,38.7862563,-77.1907715,
15,A,licens plat stol vehic,Alexandria,VA,22310,38.781061,-77.155978,
15,A,laptop comput stol vehic,Springfield,VA,22150,38.7720428,-77.1714948,
15,A,licens plat stol vehic,Springfield,VA,22150,38.791101,-77.194443,
15,A,licens plat stol vehic,Alexandria,VA,22310,38.7911319,-77.1389565,
15,A,purs stol vehic,Annandale,VA,,38.831796,-77.195306,
